LHCM,2020-06-03_06_36_12,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_06_36_12_PM.wav,LHCM,2020-06-03_06_36_12
LPJM,2020-06-03_09_28_57,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_28_57_PM.wav,LPJM,2020-06-03_09_28_57
LPJM,2020-06-03_09_31_45,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_31_45_PM.wav,LPJM,2020-06-03_09_31_45
LPJM,2020-06-03_09_35_06,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_35_06_PM.wav,LPJM,2020-06-03_09_35_06
LPJM,2020-06-03_09_41_10,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_41_10_PM.wav,LPJM,2020-06-03_09_41_10
LPJM,2020-06-03_09_38_21,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_38_21_PM.wav,LPJM,2020-06-03_09_38_21
LPJM,2020-06-03_09_44_45,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_44_45_PM.wav,LPJM,2020-06-03_09_44_45
LPJM,2020-06-03_09_50_03,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_50_03_PM.wav,LPJM,2020-06-03_09_50_03
LPJM,2020-06-03_09_52_34,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_52_34_PM.wav,LPJM,2020-06-03_09_52_34
LPJM,2020-06-03_09_55_45,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_55_45_PM.wav,LPJM,2020-06-03_09_55_45
LPJM,2020-06-03_09_58_27,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_58_27_PM.wav,LPJM,2020-06-03_09_58_27
PVM,2020-06-03_08_42_27,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_08_42_27_AM.wav,PVM,2020-06-03_08_42_27
PVM,2020-06-03_09_04_17,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_04_17_AM.wav,PVM,2020-06-03_09_04_17
PVM,2020-06-03_11_08_23,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_11_08_23_AM.wav,PVM,2020-06-03_11_08_23
PVM,2020-06-03_11_33_03,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_11_33_03_AM.wav,PVM,2020-06-03_11_33_03
PVM,2020-06-03_05_03_51,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_05_03_51_PM.wav,PVM,2020-06-03_05_03_51
PVM,2020-06-03_05_04_09,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_05_04_09_PM.wav,PVM,2020-06-03_05_04_09
PVM,2020-06-03_05_55_38,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_05_55_38_PM.wav,PVM,2020-06-03_05_55_38
PVM,2020-06-03_06_15_52,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_06_15_52_PM.wav,PVM,2020-06-03_06_15_52
PVM,2020-06-03_06_30_08,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_06_30_08_PM.wav,PVM,2020-06-03_06_30_08
PVM,2020-06-03_08_07_00,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_08_07_00_PM.wav,PVM,2020-06-03_08_07_00
SSF,2020-06-03_10_46_33,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_10_46_33_AM.wav,SSF,2020-06-03_10_46_33
SSF,2020-06-03_10_47_02,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_10_47_02_AM.wav,SSF,2020-06-03_10_47_02
SSF,2020-06-03_10_48_44,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_10_48_44_AM.wav,SSF,2020-06-03_10_48_44
SSF,2020-06-03_02_51_34,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_02_51_34_PM.wav,SSF,2020-06-03_02_51_34
SSF,2020-06-03_10_48_45,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_10_48_45_AM.wav,SSF,2020-06-03_10_48_45
SSF,2020-06-03_02_51_37,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_02_51_37_PM.wav,SSF,2020-06-03_02_51_37
SSF,2020-06-03_02_51_38,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_02_51_38_PM.wav,SSF,2020-06-03_02_51_38
SSF,2020-06-03_06_25_31,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_06_25_31_PM.wav,SSF,2020-06-03_06_25_31
SSF,2020-06-03_06_25_34,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_06_25_34_PM.wav,SSF,2020-06-03_06_25_34
SSF,2020-06-03_06_25_33,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_06_25_33_PM.wav,SSF,2020-06-03_06_25_33
RRYR,2020-06-03_09_17_05,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_05_PM.wav,RRYR,2020-06-03_09_17_05
RRYR,2020-06-03_09_17_04,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_04_PM.wav,RRYR,2020-06-03_09_17_04
RRYR,2020-06-03_09_17_11,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_11_PM.wav,RRYR,2020-06-03_09_17_11
RRYR,2020-06-03_09_17_20,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_20_PM.wav,RRYR,2020-06-03_09_17_20
RRYR,2020-06-03_09_17_30,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_30_PM.wav,RRYR,2020-06-03_09_17_30
RRYR,2020-06-03_09_17_32,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_32_PM.wav,RRYR,2020-06-03_09_17_32
RRYR,2020-06-03_09_17_39,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_39_PM.wav,RRYR,2020-06-03_09_17_39
RRYR,2020-06-03_09_17_38,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_38_PM.wav,RRYR,2020-06-03_09_17_38
RRYR,2020-06-03_09_17_41,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_41_PM.wav,RRYR,2020-06-03_09_17_41
RRYR,2020-06-03_09_17_46,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-03_at_09_17_46_PM.wav,RRYR,2020-06-03_09_17_46
ATMA,2020-06-01_08_19_47,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_19_47_PM.wav,ATMA,2020-06-01_08_19_47
ATMA,2020-06-01_08_20_07,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_20_07_PM.wav,ATMA,2020-06-01_08_20_07
ATMA,2020-06-01_08_20_44,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_20_44_PM.wav,ATMA,2020-06-01_08_20_44
ATMA,2020-06-01_08_21_09,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_21_09_PM.wav,ATMA,2020-06-01_08_21_09
ATMA,2020-06-01_08_37_54,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_37_54_PM.wav,ATMA,2020-06-01_08_37_54
ATMA,2020-06-01_08_38_05,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_38_05_PM.wav,ATMA,2020-06-01_08_38_05
ATMA,2020-06-01_08_38_22,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_38_22_PM.wav,ATMA,2020-06-01_08_38_22
ATMA,2020-06-01_08_38_51,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_38_51_PM.wav,ATMA,2020-06-01_08_38_51
ATMA,2020-06-01_08_38_34,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_38_34_PM.wav,ATMA,2020-06-01_08_38_34
ATMA,2020-06-01_08_39_04,https://zenodo.org/records/11095176/files/WhatsApp_Audio_2020-06-01_at_08_39_04_PM.wav,ATMA,2020-06-01_08_39_04
LHCM,2020-06-01_01_13_07,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_01_13_07_PM.wav,LHCM,2020-06-01_01_13_07
LHCM,2020-06-01_01_13_29,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_01_13_29_PM.wav,LHCM,2020-06-01_01_13_29
LHCM,2020-06-01_01_14_02,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_01_14_02_PM.wav,LHCM,2020-06-01_01_14_02
LHCM,2020-06-01_04_59_54,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_04_59_54_PM.wav,LHCM,2020-06-01_04_59_54
LHCM,2020-06-01_05_01_32,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_05_01_32_PM.wav,LHCM,2020-06-01_05_01_32
LHCM,2020-06-01_05_01_23,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_05_01_23_PM.wav,LHCM,2020-06-01_05_01_23
LHCM,2020-06-01_10_33_33,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_33_33_PM.wav,LHCM,2020-06-01_10_33_33
LHCM,2020-06-01_10_36_19,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_36_19_PM.wav,LHCM,2020-06-01_10_36_19
LHCM,2020-06-01_10_36_18,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_36_18_PM.wav,LHCM,2020-06-01_10_36_18
LHCM,2020-06-01_10_36_20,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_36_20_PM.wav,LHCM,2020-06-01_10_36_20
HELR,2020-06-01_11_01_56,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_11_01_56_AM.wav,HELR,2020-06-01_11_01_56
HELR,2020-06-01_11_02_22,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_11_02_22_AM.wav,HELR,2020-06-01_11_02_22
HELR,2020-06-01_01_55_39,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_01_55_39_PM.wav,HELR,2020-06-01_01_55_39
HELR,2020-06-01_01_56_03,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_01_56_03_PM.wav,HELR,2020-06-01_01_56_03
HELR,2020-06-01_03_36_23,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_03_36_23_PM.wav,HELR,2020-06-01_03_36_23
HELR,2020-06-01_03_36_51,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_03_36_51_PM.wav,HELR,2020-06-01_03_36_51
HELR,2020-06-01_07_35_45,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_35_45_PM.wav,HELR,2020-06-01_07_35_45
HELR,2020-06-01_07_35_20,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_35_20_PM.wav,HELR,2020-06-01_07_35_20
HELR,2020-06-01_07_44_26,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_44_26_PM.wav,HELR,2020-06-01_07_44_26
HELR,2020-06-01_07_44_47,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_44_47_PM.wav,HELR,2020-06-01_07_44_47
LPJM,2020-06-01_06_41_55,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_06_41_55_PM.wav,LPJM,2020-06-01_06_41_55
LPJM,2020-06-01_06_45_13,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_06_45_13_PM.wav,LPJM,2020-06-01_06_45_13
LPJM,2020-06-01_07_41_58,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_41_58_PM.wav,LPJM,2020-06-01_07_41_58
LPJM,2020-06-01_07_45_24,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_45_24_PM.wav,LPJM,2020-06-01_07_45_24
LPJM,2020-06-01_07_47_41,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_47_41_PM.wav,LPJM,2020-06-01_07_47_41
LPJM,2020-06-01_07_51_21,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_51_21_PM.wav,LPJM,2020-06-01_07_51_21
LPJM,2020-06-01_07_54_22,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_54_22_PM.wav,LPJM,2020-06-01_07_54_22
LPJM,2020-06-01_09_27_03,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_09_27_03_PM.wav,LPJM,2020-06-01_09_27_03
LPJM,2020-06-01_09_30_28,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_09_30_28_PM.wav,LPJM,2020-06-01_09_30_28
LPJM,2020-06-01_09_32_48,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_09_32_48_PM.wav,LPJM,2020-06-01_09_32_48
PVM,2020-06-01_07_37_27,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_37_27_AM.wav,PVM,2020-06-01_07_37_27
PVM,2020-06-01_08_41_10,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_08_41_10_AM.wav,PVM,2020-06-01_08_41_10
PVM,2020-06-01_09_07_55,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_09_07_55_AM.wav,PVM,2020-06-01_09_07_55
PVM,2020-06-01_09_39_53,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_09_39_53_AM.wav,PVM,2020-06-01_09_39_53
PVM,2020-06-01_09_33_46,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_09_33_46_AM.wav,PVM,2020-06-01_09_33_46
PVM,2020-06-01_12_36_33,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_12_36_33_PM.wav,PVM,2020-06-01_12_36_33
PVM,2020-06-01_12_46_58,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_12_46_58_PM.wav,PVM,2020-06-01_12_46_58
PVM,2020-06-01_06_21_23,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_06_21_23_PM.wav,PVM,2020-06-01_06_21_23
PVM,2020-06-01_06_18_33,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_06_18_33_PM.wav,PVM,2020-06-01_06_18_33
PVM,2020-06-01_08_02_53,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_08_02_53_PM.wav,PVM,2020-06-01_08_02_53
RRYR,2020-06-01_10_23_33,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_23_33_PM.wav,RRYR,2020-06-01_10_23_33
RRYR,2020-06-01_10_23_35,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_23_35_PM.wav,RRYR,2020-06-01_10_23_35
RRYR,2020-06-01_10_23_42,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_23_42_PM.wav,RRYR,2020-06-01_10_23_42
RRYR,2020-06-01_10_23_50,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_23_50_PM.wav,RRYR,2020-06-01_10_23_50
RRYR,2020-06-01_10_23_55,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_23_55_PM.wav,RRYR,2020-06-01_10_23_55
RRYR,2020-06-01_10_24_06,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_24_06_PM.wav,RRYR,2020-06-01_10_24_06
RRYR,2020-06-01_10_24_31,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_24_31_PM.wav,RRYR,2020-06-01_10_24_31
RRYR,2020-06-01_10_24_24,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_24_24_PM.wav,RRYR,2020-06-01_10_24_24
RRYR,2020-06-01_10_24_33,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_24_33_PM.wav,RRYR,2020-06-01_10_24_33
RRYR,2020-06-01_10_25_59,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_10_25_59_PM.wav,RRYR,2020-06-01_10_25_59
SSF,2020-06-01_04_55_55,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_04_55_55_PM.wav,SSF,2020-06-01_04_55_55
SSF,2020-06-01_04_55_39,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_04_55_39_PM.wav,SSF,2020-06-01_04_55_39
SSF,2020-06-01_04_55_58,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_04_55_58_PM.wav,SSF,2020-06-01_04_55_58
SSF,2020-06-01_04_56_00,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_04_56_00_PM.wav,SSF,2020-06-01_04_56_00
SSF,2020-06-01_04_55_59,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_04_55_59_PM.wav,SSF,2020-06-01_04_55_59
SSF,2020-06-01_07_05_36,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_05_36_PM.wav,SSF,2020-06-01_07_05_36
SSF,2020-06-01_07_05_40,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_05_40_PM.wav,SSF,2020-06-01_07_05_40
SSF,2020-06-01_07_05_41,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_05_41_PM.wav,SSF,2020-06-01_07_05_41
SSF,2020-06-01_07_05_43,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_05_43_PM.wav,SSF,2020-06-01_07_05_43
SSF,2020-06-01_07_05_42,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-01_at_07_05_42_PM.wav,SSF,2020-06-01_07_05_42
LPJM,2020-06-02_08_51_36,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_08_51_36_PM.wav,LPJM,2020-06-02_08_51_36
LPJM,2020-06-02_08_56_53,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_08_56_53_PM.wav,LPJM,2020-06-02_08_56_53
LPJM,2020-06-02_09_00_00,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_09_00_00_PM.wav,LPJM,2020-06-02_09_00_00
LPJM,2020-06-02_09_03_20,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_09_03_20_PM.wav,LPJM,2020-06-02_09_03_20
LPJM,2020-06-02_09_06_41,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_09_06_41_PM.wav,LPJM,2020-06-02_09_06_41
LPJM,2020-06-02_09_10_13,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_09_10_13_PM.wav,LPJM,2020-06-02_09_10_13
LPJM,2020-06-02_09_13_29,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_09_13_29_PM.wav,LPJM,2020-06-02_09_13_29
LPJM,2020-06-02_09_16_20,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_09_16_20_PM.wav,LPJM,2020-06-02_09_16_20
LPJM,2020-06-02_09_37_39,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_09_37_39_PM.wav,LPJM,2020-06-02_09_37_39
LPJM,2020-06-02_09_41_27,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_09_41_27_PM.wav,LPJM,2020-06-02_09_41_27
ATMA,2020-06-02_04_15_44,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_15_44_PM.wav,ATMA,2020-06-02_04_15_44
ATMA,2020-06-02_04_16_06,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_16_06_PM.wav,ATMA,2020-06-02_04_16_06
ATMA,2020-06-02_04_16_22,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_16_22_PM.wav,ATMA,2020-06-02_04_16_22
ATMA,2020-06-02_04_16_38,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_16_38_PM.wav,ATMA,2020-06-02_04_16_38
ATMA,2020-06-02_04_42_08,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_42_08_PM.wav,ATMA,2020-06-02_04_42_08
ATMA,2020-06-02_04_42_23,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_42_23_PM.wav,ATMA,2020-06-02_04_42_23
ATMA,2020-06-02_04_42_38,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_42_38_PM.wav,ATMA,2020-06-02_04_42_38
ATMA,2020-06-02_04_42_47,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_42_47_PM.wav,ATMA,2020-06-02_04_42_47
ATMA,2020-06-02_04_42_59,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_42_59_PM.wav,ATMA,2020-06-02_04_42_59
ATMA,2020-06-02_04_43_11,https://zenodo.org/records/11095741/files/WhatsApp_Audio_2020-06-02_at_04_43_11_PM.wav,ATMA,2020-06-02_04_43_11
RRYR,2020-06-02_09_52_48,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-02_at_09_52_48_PM.wav,RRYR,2020-06-02_09_52_48
RRYR,2020-06-02_09_53_20,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-02_at_09_53_20_PM.wav,RRYR,2020-06-02_09_53_20
RRYR,2020-06-02_09_53_04,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-02_at_09_53_04_PM.wav,RRYR,2020-06-02_09_53_04
RRYR,2020-06-02_09_53_30,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-02_at_09_53_30_PM.wav,RRYR,2020-06-02_09_53_30
RRYR,2020-06-02_09_53_45,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-02_at_09_53_45_PM.wav,RRYR,2020-06-02_09_53_45
RRYR,2020-06-02_09_53_51,https://zenodo.org/records/11095748/files/WhatsApp_Audio_2020-06-02_at_09_53_51_PM.wav,RRYR,2020-06-02_09_53_51
